location
"(42.965723, -78.498455)"
"(43.03444, -78.88047)"
"(43.15517176, -78.74059081)"
"(42.93763733, -78.89153481)"
"(42.90222088, -78.87207806)"
"(43.30460043, -78.56509656)"
"(43.25285331, -78.4692961)"
"(42.707889, -78.681743)"
"(42.83311097, -78.7819612)"
"(42.573489, -78.477213)"
"(42.843754, -78.844373)"
"(42.85327088, -78.8236284)"
"(42.98637505, -79.00878757)"
"(42.93307957, -78.68803293)"
"(42.72528197, -78.85321295)"
"(43.09793746, -79.05053884)"
"(42.88918134, -78.87645274)"
"(43.09564008, -79.05058712)"
"(43.08985806, -79.05800074)"
"(43.09041057, -79.06823839)"
"(42.854408, -78.81936)"
"(43.16348318, -79.03763473)"
"(43.038965, -78.799613)"
"(43.20715237, -79.04707342)"
"(43.023754, -78.798899)"
"(42.965051, -78.922079)"
"(42.794061, -78.814208)"
"(42.789764, -78.813343)"
"(43.001656, -78.734357)"
"(42.870948, -78.817828)"
"(42.650084, -79.036536)"
"(42.857712, -78.814822)"
"(42.885136, -78.8504)"
"(43.16460517, -78.69026855)"
"(42.99223157, -78.79223675)"
"(42.76804, -78.619342)"
"(42.959893, -78.917542)"
"(43.1105999, -78.83703768)"
"(43.306245, -78.627496)"
"(42.94989704, -78.8491559)"
"(43.15968957, -79.01046395)"
"(42.96580314, -78.70987684)"
"(42.78974783, -78.8362813)"
"(43.07906623, -78.95819575)"
"(42.88945034, -78.8779755)"
"(42.945224, -78.868232)"
"(42.676504, -78.874605)"
"(42.915419, -78.871804)"
"(42.940088, -78.754206)"
"(43.107038, -79.01832283)"
"(43.02127247, -78.76245752)"
"(42.965746, -78.799712)"
"(43.12312, -78.800129)"
"(43.168777, -78.686021)"
"(42.915419, -78.871804)"
"(42.94983962, -78.48078668)"
"(43.057425, -78.882976)"
"(42.9309292, -78.8769865)"
"(42.93985, -78.890926)"
"(43.08587379, -78.9406246)"
"(42.95859555, -78.88445646)"
"(43.18154214, -78.73668015)"
"(42.932964, -78.81198)"
"(43.2323317, -79.05093044)"
"(42.76878734, -78.73666942)"
"(42.926877, -78.873912)"
"(42.933268, -78.866125)"
"(42.97765103, -78.85294318)"
"(42.763709, -78.634667)"
"(43.08420363, -79.04576264)"
"(42.99840141, -78.4915477)"
"(42.88201, -78.747026)"
"(42.676504, -78.874605)"
"(42.86965814, -78.82167935)"
"(42.9, -78.76707)"
"(42.8163, -78.81949)"
"(43.02024002, -78.7679185)"
"(42.771971, -78.830183)"
"(42.85327088, -78.8236284)"
"(42.918637, -78.706044)"
"(43.03125101, -78.47919345)"
"(42.958488, -78.816347)"
"(42.78781489, -78.79148841)"
"(43.11633102, -79.02277529)"
"(42.77177819, -78.8230741)"
"(43.01799954, -78.88817668)"
"(43.00457651, -78.94747496)"
"(42.74897397, -78.75365317)"
"(42.940107, -78.826444)"
"(43.02143033, -78.87543887)"
"(43.04474318, -78.82164851)"
"(42.975874, -78.697069)"
"(42.93846205, -78.86167646)"
"(42.74884267, -78.50809919)"
"(43.101513, -79.023142)"
"(43.02407855, -78.77839118)"
"(42.85794873, -78.52534354)"
"(42.973726, -78.62885)"
"(42.93824213, -78.87860656)"
"(42.78649604, -78.68816972)"
"(43.09036342, -79.02217984)"
"(42.99111524, -78.85565758)"
"(42.87043069, -78.856996)"
"(42.77343993, -78.77770186)"
"(43.09032816, -79.05332029)"
"(42.925163, -78.840723)"
"(42.768585, -78.622579)"
"(42.97836336, -78.81831318)"
"(42.931793, -78.900418)"
"(43.036015, -78.985411)"
"(42.9979463, -78.93573761)"
"(42.84532, -78.71206)"
"(43.09228493, -78.96421999)"
"(42.59827931, -78.49495411)"
"(42.953768, -78.865088)"
"(42.588351, -79.011762)"
"(42.891548, -78.839245)"
"(42.92250764, -78.82495165)"
"(42.50841005, -78.649216)"
"(42.82811862, -78.79471242)"
"(42.949665, -78.858929)"
"(42.62470725, -78.72169733)"
"(42.94416411, -78.76634002)"
"(43.1092315, -79.05819636)"
"(43.148035, -78.719938)"
"(42.89101679, -78.86662245)"
"(43.10744139, -78.99663448)"
"(42.89342654, -78.72899809)"
"(42.844998, -78.809646)"
"(43.03636024, -78.96872878)"
"(42.993787, -78.89308)"
"(42.927583, -78.784204)"
"(43.10861043, -79.03209329)"
"(43.13052531, -78.63997445)"
"(42.88101942, -78.65077168)"
"(42.91911749, -78.6226514)"
"(42.79651069, -78.55385006)"
"(42.85620274, -78.86755586)"
"(42.66374889, -78.81875085)"
"(43.20899788, -78.47652197)"
"(42.89101679, -78.86662245)"
"(42.86153099, -78.78051281)"
"(43.32152097, -78.71300966)"
"(42.96528, -78.60979)"
"(43.05260852, -78.82696331)"
"(42.881569, -78.873956)"
"(42.89941317, -78.87273789)"
"(43.0297511, -78.8754496)"
"(42.99067577, -78.96459281)"
"(42.58753, -78.886321)"
"(43.15295284, -79.04431343)"
"(42.92547142, -78.88097495)"
"(43.04891976, -78.86548787)"
"(42.901647, -78.882255)"
"(43.08874547, -78.97439897)"
"(42.915341, -78.863255)"
"(42.99269065, -78.87410313)"
"(43.22164319, -78.67696613)"
"(42.97437969, -78.85726154)"
"(42.94018215, -78.81562829)"
"(43.13258062, -78.70375469)"
"(43.0348085, -78.7660034)"
"(43.0501252, -78.96653742)"
"(42.92766912, -78.89371276)"
"(42.98877266, -78.93568397)"
"(43.14028155, -78.97044808)"
"(43.00008, -78.94235)"
"(42.85500333, -78.7086162)"
"(43.07308672, -78.85809302)"
"(42.908066, -78.77429)"
"(42.99105246, -78.8383922)"
"(42.905026, -78.844647)"
"(43.03740124, -78.8634494)"
"(42.80381201, -78.7204957)"
"(42.939334, -78.90471)"
"(42.934474, -78.76477)"
"(42.742021, -78.875964)"
"(43.04051926, -78.73789251)"
"(42.9039636, -78.86464834)"
"(42.82123921, -78.77205849)"
"(42.91735261, -78.79387155)"
"(42.8353277, -78.7538597)"
"(42.899134, -78.897658)"
"(43.14325244, -78.8542065)"
"(42.971169, -78.851299)"
"(43.153931, -79.038398)"
"(43.04101817, -79.00553942)"
"(43.095614, -78.940891)"
"(43.09220854, -78.94210517)"
"(43.083335, -79.05093581)"
"(42.886365, -78.869648)"
"(42.794093, -78.606159)"
"(42.676769, -78.972203)"
"(43.14028155, -78.97044808)"
"(43.01336339, -78.72514129)"
"(42.931466, -78.731989)"
"(42.961244, -78.892218)"
"(42.8566589, -78.82691503)"
"(43.10288545, -78.96489456)"
"(43.08914115, -78.77225965)"
"(43.095614, -78.940891)"
"(42.89116024, -78.87904108)"
"(42.88258389, -78.85801792)"
"(43.139843, -78.614487)"
"(42.91735261, -78.79387155)"
"(42.90283978, -78.83807302)"
"(42.91266271, -78.8390708)"
"(42.837049, -78.696914)"
"(43.32820982, -78.74412596)"
"(43.27821099, -78.46461296)"
"(42.896555, -78.876848)"
"(42.608047, -78.494395)"
"(43.02042582, -78.87652651)"
"(42.95040748, -78.82381439)"
"(43.08357008, -78.87878358)"
"(42.93763733, -78.89153481)"
"(42.738227, -78.802263)"
"(42.9494342, -78.78539912)"
"(43.007147, -78.7707831)"
"(42.94351224, -78.74445319)"
"(42.75750585, -78.82763386)"
"(42.83924759, -78.72325838)"
"(42.89153, -78.845851)"
"(42.9956334, -78.53920519)"
"(43.09259049, -79.02305692)"
"(42.97897, -78.790531)"
"(43.12183646, -79.04043496)"
"(42.96694151, -78.80392984)"
"(42.4877363, -78.6933142)"
"(43.01015476, -78.772147)"
"(43.15295284, -79.04431343)"
"(42.96422704, -78.90178084)"
"(42.894739, -78.872615)"
"(42.676504, -78.874605)"
"(43.12907579, -78.48286808)"
"(42.62009679, -79.00740624)"
"(42.82039915, -78.76226306)"
"(43.254388, -78.936805)"
"(42.89344956, -78.6875689)"
"(42.80169255, -78.79643709)"
"(42.579061, -79.077144)"
"(42.90722493, -78.59299421)"
"(42.867559, -78.800082)"
"(42.956725, -78.734585)"
"(42.74004495, -78.47914249)"
"(42.900641, -78.88072)"
"(43.03029617, -78.76781926)"
"(43.021256, -78.880173)"
"(42.903219, -78.859726)"
"(42.84089572, -78.75417352)"
"(43.055147, -78.512388)"
"(43.24354979, -78.52640301)"
"(43.04586882, -78.75205591)"
"(42.50267967, -78.64148855)"
"(42.90174737, -78.70184898)"
"(42.97769027, -78.85850072)"
"(42.68031, -78.718331)"
"(42.935654, -78.817307)"
"(42.8207495, -78.66483957)"
"(43.1528687, -78.66043836)"
"(43.04456235, -78.6969164)"
"(42.7476149, -78.75976324)"
"(43.09506817, -79.06049252)"
"(42.90778287, -78.86922956)"
"(42.88146753, -78.87694359)"
"(42.9143521, -78.73416424)"
"(42.98590709, -78.76324073)"
"(42.943292, -78.90677)"
"(43.06220179, -78.88928175)"
"(42.50267967, -78.64148855)"
"(42.991064, -78.902664)"
"(42.79152325, -78.77333522)"
"(43.005942, -78.798236)"
"(42.9456877, -78.65319371)"
"(42.99755984, -78.77722979)"
"(42.87721421, -78.87666464)"
"(42.90629, -78.877176)"
"(43.13949672, -78.6968869)"
"(42.73446391, -78.73856306)"
"(43.09108032, -78.9441061)"
"(43.336955, -78.604884)"
"(43.07421527, -78.98337901)"
"(42.96406364, -78.7938112)"
"(42.96694151, -78.80392984)"
"(42.77977934, -78.78964841)"
"(43.019506, -78.642889)"
"(42.76210317, -78.79296497)"
"(43.02800017, -78.75510693)"
"(42.939334, -78.90471)"
"(43.08933703, -79.05015528)"
"(42.902221, -78.769567)"
"(42.69702481, -78.9328307)"
"(43.09794726, -79.05959129)"
"(42.903922, -78.740591)"
"(43.19097833, -78.6838004)"
"(42.9805631, -78.90575051)"
"(42.95299888, -78.73729706)"
"(42.67884671, -78.78284097)"
"(42.89056677, -78.66823554)"
"(43.16843956, -78.68945718)"
"(42.76173197, -78.69689226)"
"(43.03761297, -78.86954337)"
"(42.88472219, -78.80687356)"
"(43.168347, -78.711958)"
"(43.07421919, -78.94495636)"
"(42.94889153, -78.80589725)"
"(42.89167117, -78.53253789)"
"(42.94019762, -78.83374336)"
"(43.20928721, -78.91535014)"
"(43.09831571, -78.60638086)"
"(42.540995, -79.120525)"
"(42.927536, -78.844854)"
"(43.03451147, -78.73150349)"
"(42.826696, -78.818936)"
"(42.89945247, -78.70754868)"
"(42.938783, -78.901697)"
"(42.97823188, -78.68631363)"
"(42.970568, -78.790854)"
"(42.94957507, -78.74083757)"
"(43.019235, -78.86133045)"
"(42.928822, -78.774016)"
"(43.005452, -78.763264)"
"(43.26900313, -78.9983511)"
"(42.55228599, -78.64919722)"
"(42.92062992, -78.8645196)"
"(42.73340398, -78.70603323)"
"(42.93292836, -78.6618197)"
"(42.559087, -79.098301)"
"(42.76804, -78.619342)"
"(42.86466481, -78.62272382)"
"(42.90893804, -78.87941122)"
"(42.90519926, -78.89583191)"
"(42.735571, -78.84068)"
"(42.881569, -78.873956)"
"(42.559087, -79.098301)"
"(42.85081897, -78.71932626)"
"(42.96138879, -78.81389558)"
"(42.83048305, -78.79258812)"
"(42.908066, -78.77429)"
"(43.12872343, -78.72668088)"
"(42.932001, -78.897078)"
"(42.93103917, -78.81045699)"
"(42.943303, -78.8005)"
"(42.920496, -78.899925)"
"(42.96589146, -78.86844099)"
"(43.2396107, -78.56429458)"
"(43.09794726, -79.05959129)"
"(42.883889, -78.754334)"
"(42.98531944, -78.85286808)"
"(43.17060412, -78.68930697)"
"(42.70884732, -78.52452278)"
"(42.930128, -78.747554)"
"(43.19440237, -78.67543995)"
"(42.97836336, -78.81831318)"
"(42.96000691, -78.76203775)"
"(43.10832944, -78.98908407)"
"(42.907657, -78.89293)"
"(42.84066758, -78.79291534)"
"(43.055147, -78.512388)"
"(42.909323, -78.813729)"
"(42.86783385, -78.71942282)"
"(42.64238805, -78.7396574)"
"(42.90364139, -78.83771896)"
"(42.99909977, -78.82241964)"
"(42.88849451, -78.8726601)"
"(42.895966, -78.654495)"
"(43.17319673, -79.02244878)"
"(42.99272793, -78.78842533)"
"(43.014313, -78.832971)"
"(43.02373147, -78.74879368)"
"(43.1563287, -79.02345518)"
"(42.78931283, -78.8214621)"
"(42.99111524, -78.85565758)"
"(42.628158, -78.921955)"
"(42.90847047, -78.69689763)"
"(43.02969424, -78.7379247)"
"(42.93278304, -78.84605527)"
"(43.25285331, -78.4692961)"
"(42.89853, -78.88847)"
"(43.13309835, -78.73554826)"
"(42.92062992, -78.8645196)"
"(42.8886, -78.767457)"
"(42.935568, -78.744153)"
"(43.088645, -78.990157)"
"(43.04051926, -78.73789251)"
"(42.904627, -78.81545)"
"(42.93295077, -78.84263498)"
"(42.94914, -78.69031)"
"(43.13556266, -79.01660353)"
"(42.92857254, -78.74027968)"
"(42.966859, -78.660908)"
"(43.03136473, -78.61620069)"
"(42.699816, -79.007581)"
"(42.87960428, -78.60720724)"
"(42.82516, -78.636751)"
"(43.1524206, -78.65192503)"
"(43.14735823, -78.71726096)"
"(43.2323317, -79.05093044)"
"(43.27132915, -78.90968531)"
"(42.98027857, -78.82431328)"
"(43.10818355, -78.98675591)"
"(43.16234258, -78.67028207)"
"(43.01141, -78.641027)"
"(43.08933703, -79.05015528)"
"(43.05344199, -78.7259493)"
"(42.859419, -78.685627)"
"(42.55812246, -78.4777987)"
"(43.172082, -78.699372)"
"(42.94914, -78.69031)"
"(42.96589146, -78.86844099)"
"(43.04205321, -78.86525989)"
"(43.096096, -78.984315)"
"(42.956725, -78.734585)"
"(42.92305, -78.754131)"
"(42.988756, -78.651895)"
"(42.873022, -78.864055)"
"(43.107383, -79.048967)"
"(42.991166, -78.922541)"
"(42.99559907, -78.73949647)"
"(42.666348, -78.772846)"
"(42.86968566, -78.85348231)"
"(42.728258, -78.594915)"
"(43.15900869, -78.69686812)"
"(42.89236288, -78.86329651)"
"(42.93069, -78.8268)"
"(42.87969077, -78.87928784)"
"(42.88588565, -78.87503386)"
"(42.98016672, -78.91155213)"
"(43.08499032, -79.0589878)"
"(43.1499061, -78.57375741)"
"(43.03244307, -78.97294521)"
"(43.18050358, -78.73014629)"
"(42.86564385, -78.79179955)"
"(43.147412, -78.815749)"
"(42.843754, -78.844373)"
"(43.209341, -78.475185)"
"(43.10384797, -78.77300933)"
"(43.074993, -78.964189)"
"(42.93103917, -78.81045699)"
"(42.88192351, -78.8003397)"
"(43.150268, -79.034464)"
"(42.957444, -78.843844)"
"(42.876838, -78.87294)"
"(42.824309, -78.82893)"
"(42.90685558, -78.90508533)"
"(43.074993, -78.964189)"
"(42.84593817, -78.8171196)"
"(43.04901973, -78.87708843)"
"(43.038722, -78.876536)"
"(43.02224216, -78.8061326)"
"(43.16234258, -78.67028207)"
"(42.99269065, -78.87410313)"
"(42.86528605, -78.70897293)"
"(42.79244047, -78.79338741)"
"(42.99389327, -78.88155833)"
"(42.894344, -78.877845)"
"(42.99835825, -78.85407776)"
"(43.04387823, -78.87709111)"
"(42.52148039, -78.64073753)"
"(42.867213, -78.712229)"
"(43.11944796, -79.0349552)"
"(43.19701477, -78.57571274)"
"(43.012147, -78.883209)"
"(42.83311097, -78.7819612)"
"(42.86030612, -78.86763364)"
"(42.9981405, -78.47123802)"
"(42.888246, -78.877531)"
"(42.897456, -78.874562)"
"(42.98007449, -78.81037653)"
"(42.86030612, -78.86763364)"
"(42.918658, -78.71598)"
"(43.16988815, -78.76111239)"
"(42.794093, -78.606159)"
"(42.904627, -78.81545)"
"(43.30593746, -78.61340582)"
"(42.937197, -78.883123)"
"(42.77395971, -78.76805663)"
"(43.14037353, -78.83936852)"
"(42.93630067, -78.708704)"
"(42.9956334, -78.53920519)"
"(43.18654888, -78.73369485)"
"(43.092787, -79.008769)"
"(42.991166, -78.922541)"
"(43.09041057, -79.06823839)"
"(42.93342716, -78.81841779)"
"(42.87531938, -78.87313485)"
"(43.10787611, -79.0554446)"
"(42.92917, -78.889217)"
"(42.80519, -78.63902)"
"(42.72952664, -78.83246183)"
"(42.96224067, -78.76794398)"
"(42.960615, -78.810875)"
"(43.10384797, -78.77300933)"
"(42.55269105, -78.6696437)"
"(42.85881, -78.83418)"
"(42.794093, -78.606159)"
"(42.9981405, -78.47123802)"
"(43.05375509, -78.92125368)"
"(43.19435251, -78.58389884)"
"(42.8949528, -78.86042655)"
"(42.78300392, -78.76699448)"
"(42.982136, -78.724842)"
"(42.97769027, -78.85850072)"
"(42.85600227, -78.81622044)"
"(42.99272793, -78.78842533)"
"(42.955688, -78.907217)"
"(42.97844136, -78.81388754)"
"(42.894595, -78.89411)"
"(42.960615, -78.810875)"
"(42.740811, -78.911174)"
"(42.8207495, -78.66483957)"
"(42.55297162, -78.72704029)"
"(43.02461583, -78.78219657)"
"(43.00457651, -78.94747496)"
"(43.20816506, -78.82575899)"
"(42.87376063, -78.69693786)"
"(42.98089177, -78.87535304)"
"(42.51578482, -78.55319291)"
"(43.0792406, -78.8894105)"
"(43.19440237, -78.67543995)"
"(43.088526, -79.063196)"
"(43.14059469, -78.75466973)"
"(42.894595, -78.89411)"
"(42.82487278, -78.85041654)"
"(43.26875335, -79.01456)"
"(42.81125611, -78.72021407)"
"(43.04205321, -78.86525989)"
"(42.903885, -78.651209)"
"(42.55192638, -78.71014774)"
"(42.98094083, -78.88166562)"
"(42.707538, -78.907966)"
"(42.82794158, -78.75343323)"
"(42.97362414, -78.86595726)"
"(43.1494795, -79.03941035)"
"(42.902221, -78.769567)"
"(42.71176519, -78.76669943)"
"(42.80420756, -78.82882476)"
"(42.477331, -78.926644)"
"(42.881845, -78.881342)"
"(43.12031918, -79.0455848)"
"(42.88754433, -78.67669791)"
"(42.876757, -78.799564)"
"(42.62009679, -79.00740624)"
"(42.69219617, -78.82040792)"
"(42.70739136, -78.92221901)"
"(42.777367, -78.847518)"
"(42.949665, -78.858929)"
"(42.95056061, -78.76526177)"
"(42.763335, -78.863468)"
"(42.87780388, -78.80720615)"
"(43.011492, -78.854649)"
"(42.8600289, -78.76456708)"
"(42.96153011, -78.7380293)"
"(42.88785726, -78.87257834)"
"(43.14325244, -78.8542065)"
"(43.182788, -78.6973697)"
"(42.84969025, -78.75449538)"
"(42.98372324, -78.73950385)"
"(43.14037353, -78.83936852)"
"(43.02334518, -78.79110754)"
"(42.95485206, -78.76626492)"
"(42.93817144, -78.717556)"
"(42.931977, -78.815964)"
"(42.74921426, -78.76552999)"
"(42.896133, -78.796631)"
"(43.10044823, -79.05139178)"
"(42.893059, -78.870304)"
"(43.12706147, -78.76104936)"
"(43.05604032, -78.82383049)"
"(43.105967, -79.048951)"
"(43.32774935, -78.5749644)"
"(43.19244105, -79.02683348)"
"(43.10498575, -79.05296356)"
"(43.21928986, -78.70660186)"
"(42.96694151, -78.80392984)"
"(42.877232, -78.870386)"
"(43.11930895, -79.05647054)"
"(43.14463607, -78.79862309)"
"(42.8819712, -78.83922671)"
"(42.509373, -78.690064)"
"(42.836275, -78.823831)"
"(42.89602613, -78.8392935)"
"(43.13309835, -78.73554826)"
"(42.76358007, -78.75641182)"
"(42.88105086, -78.81412625)"
"(43.07421919, -78.94495636)"
"(42.78982853, -78.83906275)"
"(42.82899595, -78.78098756)"
"(42.90341152, -78.87713134)"
"(43.056534, -78.990498)"
"(43.193982, -78.633263)"
"(42.70222864, -78.7470603)"
"(42.94983962, -78.48078668)"
"(42.73739295, -78.89236123)"
"(42.987984, -78.677018)"
"(42.901597, -78.86259)"
"(42.95866033, -78.8759324)"
"(42.9139494, -78.67214084)"
"(42.98253318, -78.60723138)"
"(42.962422, -78.806328)"
"(42.674927, -78.954964)"
"(42.961244, -78.892218)"
"(42.77127414, -78.60787511)"
"(43.00181859, -78.80345106)"
"(42.95040748, -78.82381439)"
"(43.241862, -78.809784)"
"(42.99067577, -78.96459281)"
"(42.8931155, -78.88078988)"
"(42.93006903, -78.74537587)"
"(43.11945383, -78.73265147)"
"(43.10163698, -79.0281719)"
"(42.887033, -78.754635)"
"(42.9402764, -78.84056211)"
"(42.9979463, -78.93573761)"
"(42.876562, -78.868768)"
"(42.98007449, -78.81037653)"
"(42.92263335, -78.81508112)"
"(42.9783614, -78.69888246)"
"(43.34673885, -78.51460397)"
"(43.30952485, -78.79489213)"
"(42.924912, -78.765771)"
"(42.95193093, -78.72473359)"
"(42.79714836, -78.8257134)"
"(43.08463771, -78.69691372)"
"(43.25854179, -79.03215766)"
"(42.96109436, -78.7766397)"
"(42.7334, -78.86372)"
"(42.885136, -78.8504)"
"(43.05106209, -78.83147344)"
"(43.08914115, -78.77225965)"
"(43.12133136, -78.90763879)"
"(42.895644, -78.876799)"
"(42.94084975, -78.68515223)"
"(42.96138879, -78.81389558)"
"(42.94989704, -78.8491559)"
"(43.2014239, -78.72416496)"
"(43.01015476, -78.772147)"
"(43.01468328, -78.8730678)"
"(42.7225, -78.83905)"
"(42.903039, -78.893359)"
"(43.0073657, -78.93198788)"
"(43.20816506, -78.82575899)"
"(42.949748, -78.735267)"
"(42.94750184, -78.83838415)"
"(43.25854179, -79.03215766)"
"(43.03602058, -78.82484771)"
"(42.69252, -78.812671)"
"(42.92762199, -78.82916808)"
"(42.822466, -78.64028)"
"(43.11258539, -78.75801444)"
"(42.832326, -78.694589)"
"(42.95817155, -78.82592529)"
"(42.95668, -78.727365)"
"(43.04229041, -78.85907203)"
"(43.30528554, -78.86963725)"
"(43.0073657, -78.93198788)"
"(42.92020566, -78.8849473)"
"(42.77603016, -78.86112513)"
"(42.99223157, -78.79223675)"
"(43.16273387, -78.68057638)"
"(42.88994972, -78.86638641)"
"(42.74538912, -78.80472779)"
"(43.0522726, -78.73968505)"
"(43.096637, -79.05218303)"
"(42.80496519, -78.62121105)"
"(42.945824, -78.688707)"
"(42.888354, -78.860636)"
"(42.913374, -78.709393)"
"(42.78622, -78.751025)"
"(42.948491, -78.890827)"
"(42.8660331, -78.8676095)"
"(42.87585403, -78.84304047)"
"(43.07906623, -78.95819575)"
"(42.97897, -78.790531)"
"(43.24402555, -78.93237814)"
"(42.882182, -78.881476)"
"(42.93386901, -78.87402535)"
"(43.08914115, -78.77225965)"
